Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
AVTNPL,AVT NATURAL PRODUCTS LTD,72.68,INR,-1.1559907520739756,214661,0.558918557775001,11246172915,INR,22.949887902996622,3.1669,INR,-18.374658487550903,1.0832769126608,Consumer non-durables,Neutral
GRPLTD,GRP LTD,2092,INR,-1.774814536576213,5286,0.513892399525578,11232531176,INR,39.728961881466404,52.6568,INR,12.167959680133594,0.688476330658563,Producer manufacturing,Strong buy
ROHLTD,ROYAL ORCHID HOTELS LTD,407.95,INR,-0.6453969800292338,89735,1.6983010365626319,11210057316,INR,23.682774475199704,17.2256,INR,-2.57564617385895,0.611620795107034,Consumer services,Strong buy
DHARMAJ,DHARMAJ CROP GUARD LTD,333.5,INR,1.9877675840978593,7995,0.39312196369215036,11186904645,INR,32.38272791711575,10.2987,INR,-12.959660584342595,0,Process industries,Neutral
IRMENERGY,IRM ENERGY LTD,265.9,INR,-2.0084761378293883,28595,0.5194236658831565,11176444079.4,INR,27.007810833595723,9.8453,INR,-47.82592567077016,0.551065393093314,Energy minerals,Neutral
KOKUYOCMLN,KOKUYO CAMLIN LTD,109.48,INR,-1.2448132780082948,25967,0.5694942166740503,11168828254,INR,,-0.0348,INR,-100.83698109577179,0.449034575662326,Consumer durables,Neutral
AFSL,ABANS FINANCIAL SRVCS LTD,220.24,INR,-0.32585083272990534,19998,0.7137834664077752,11142702285,INR,10.141877610414488,21.7159,INR,28.544368610783916,0,Finance,Neutral
MICEL,MIC ELECTRONICS LTD,45.22,INR,-1.9726858877086573,439293,0.5793039986063778,11141964593,INR,116.78719008264463,0.3872,INR,-86.315119813388,0,Health technology,Neutral
RADHIKAJWE,RADHIKA JEWELTECH LTD,91.3,INR,-3.2531524848998696,610227,0.5354207912365444,11123859604,INR,17.19656445415505,5.3092,INR,28.39971946117197,0.212156571549804,Consumer durables,Neutral
OAL,ORIENTAL AROMATICS LTD,325.65,INR,-0.58006411234927,7417,0.7556954802950646,11078757596,INR,45.94708994708994,7.0875,INR,-8.7203461865389,0.151883353584447,Process industries,Neutral
VASCONEQ,VASCON ENGINEERS LTD,48.13,INR,-1.4133551823023305,448919,0.43664219343257243,11063176639,INR,7.5997536751354,6.3331,INR,115.8005929055781,0,Industrial services,Neutral
BALAJITELE,BALAJI TELEFILMS LTD.,92.35,INR,0.29322328410077764,45684,0.6297324009478241,11021299188,INR,11.656674029662353,7.9225,INR,836.5764274736966,0,Consumer services,Neutral
FAIRCHEMOR,FAIRCHEM ORGANICS LTD,842.5,INR,-0.3842743127401715,2774,0.2789257237086865,11011777516,INR,118.01207435110868,7.1391,INR,-80.72618006285029,0.886839304717985,Process industries,Neutral
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,348.2,INR,2.2613803230543286,460665,1.546703277332847,10964094166,INR,16.8587198605597,20.654,INR,55.86277676320992,0.442412623506857,Process industries,Neutral
INNOVANA,INNOVANA THINKLABS LTD,538.15,INR,0.6264023934181046,3292,0.1339616345598229,10963399750,INR,24.93397581429829,21.583,INR,7.242056097985142,0,Technology services,Neutral
PASHUPATI,PASHUPATI COTSPIN LTD,690,INR,-0.37539705457695965,457,0.21771235291315327,10931998289,INR,,,,,0.108287611897199,Process industries,Neutral
CENTENKA,CENTURY ENKA LTD,498.45,INR,-0.13023442195953397,16495,0.5678962190747028,10912183436,INR,18.93174014767099,26.3288,INR,7.432479302085502,2.00240288346015,Process industries,Neutral
LINCOLN,LINCOLN PHARMA LTD,542.65,INR,-0.33060887133806005,26912,0.045401174168297455,10904184377,INR,12.586982742623862,43.112,INR,-11.852444033703478,0.330639235855988,Health technology,Neutral
MAXIND,MAX INDIA LTD,202.31,INR,-2.3223252220934736,13843,0.138549152270953,10815209286,INR,,-30.2505,INR,-94.32827766964095,0,Health services,Neutral
TNPL,TAMILNADU NEWSPRT & PAPER,155.66,INR,-0.10268258246694686,80406,1.0951109125651877,10810695791,INR,,-3.6935,INR,-125.2067864162481,2.56081946222791,Process industries,Neutral
SAHANA,SAHANA SYSTEM LTD,1232.35,INR,0.17476833035277708,5250,0.336,10807737570,INR,26.004431314623336,47.39,INR,104.91998218463121,0,Technology services,Neutral
CEWATER,CONCORD ENVIRO SYSTEMS L,513.85,INR,-1.6366768759571124,33040,0.45484706731020735,10798260089.5,INR,17.43886132397559,29.4658,INR,,0,Industrial services,Neutral
RICOAUTO,RICO AUTO INDUSTRIES LTD,91.76,INR,14.901076884547967,43755016,49.35308177764874,10786272580,INR,38.89618922470434,2.3591,INR,-15.968511790268566,0.752539821898909,Producer manufacturing,Neutral
UNIENTER,UNIPHOS ENTERPRISES LTD,153.01,INR,-2.863128491620124,9098,1.42385401505548,10769175709,INR,,-0.0481,INR,-100.8677141774755,3.68098159509202,Producer manufacturing,Neutral
INDOAMIN,INDO AMINES LTD,147.8,INR,-0.2766345050941209,247572,0.9531267324537088,10761106150,INR,16.057363246238257,9.2045,INR,30.360582370269647,0.337268128161889,Process industries,Neutral
AEROENTER,AEROFLEX ENTERPRISES LTD,94.91,INR,-0.10525207872856385,106879,0.44781116002108357,10737420318,INR,18.63867559553033,5.0921,INR,-72.08829397706593,0.315955766192733,Producer manufacturing,Neutral
OSWALGREEN,OSWAL GREENTECH LTD,41.7,INR,-0.19147917663953637,159048,0.2897197470398758,10732054324,INR,100.8220502901354,0.4136,INR,421.56368221942,0,Finance,Neutral
ESFL,ESSEN SPECIALITY FILMS L,430.1,INR,-0.43981481481480955,6480,0.12328767123287684,10730465280,INR,95.96162427487728,4.482,INR,-14.696813977389514,0.144675925925926,Producer manufacturing,Neutral
SRM,SRM CONTRACTORS LTD,467.8,INR,-0.10676916506512919,49945,1.288171876611988,10719529870,INR,19.449526026941626,24.052,INR,,0,Industrial services,Neutral
OMINFRAL,OM INFRA LTD,107.73,INR,-2.7795325331648755,99198,0.8460968305699584,10689722076,INR,49.02389078498294,2.1975,INR,-53.49600033859567,0.45045045045045,Industrial services,Neutral
RACLGEAR,RACL GEARTECH LTD,878.85,INR,-2.501664078100727,16037,1.9010645107755046,10677642915,INR,34.91809336125139,25.1689,INR,-22.000192141416072,0.165599470081696,Producer manufacturing,Neutral
STALLION,STALLION IND FLUOROCHEM L,133.09,INR,-1.0409695888170165,1179705,0.46383186404063276,10669247470,INR,,,,,0,Distribution services,Neutral
DHANBANK,DHANLAXMI BANK LTD,26.7,INR,-0.7803790412486096,179326,0.44339508810241524,10621346062,INR,9.637597458850708,2.7704,INR,301.6236590316034,0,Finance,Neutral
CREST,CREST VENTURES LTD,372.3,INR,-0.4412354592859947,1378,0.3010311080041943,10552021632,INR,16.379234491860977,22.73,INR,-37.62143649077357,0.269614451334592,Finance,Neutral
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,619.05,INR,0.3973402530003133,9779,0.5990822934088083,10542632480,INR,12.149121860176667,50.9543,INR,10.753122887554317,0.488440247476392,Process industries,Neutral
DENTALKART,VASA DENTICITY LTD,655.35,INR,-0.20557332115121404,22500,0.7712082262210797,10517844450.3,INR,62.620635618323234,10.4654,INR,,0,Retail trade,Neutral
SCODATUBES,SCODA TUBES LTD,171.22,INR,-1.9807648271124387,235783,0.6973657902924888,10496039280,INR,,,,,0,Non-energy minerals,Neutral
ESTER,ESTER INDUSTRIES LTD,105.47,INR,-1.5311362151059664,228692,1.8912184685969842,10490515347,INR,43.28750256515493,2.4365,INR,,0,Process industries,Neutral
KHAICHEM,KHAITAN CHEM & FERT LTD,107.55,INR,-0.02788622420524367,182063,1.660292256231237,10484532848,INR,26.388752576307784,4.0756,INR,,0,Process industries,Neutral
KROSS,KROSS LTD,160.7,INR,-0.0311041990668811,54972,0.43737324633393987,10376340207,INR,20.294503940189937,7.9184,INR,,0,Producer manufacturing,Neutral
GALAPREC,GALA PRECISION ENG LTD,810.15,INR,-0.2646805367475043,5713,0.35839977917605065,10326832349,INR,39.546712616970694,20.4859,INR,,0,Producer manufacturing,Neutral
ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,96.29,INR,-2.481263925460795,218918,0.42990823421611435,10303002652,INR,20.01871101871102,4.81,INR,-35.58237019378859,0.505254648342765,Finance,Neutral
SOLEX,SOLEX ENERGY LTD,1339.15,INR,1.999390661893518,7000,0.6422018348623854,10278028558,INR,31.049297701357297,43.1298,INR,393.76409575381524,,Producer manufacturing,Neutral
ELECTHERM,ELECTROTHERM (I) LTD.,796.95,INR,-1.0982874162323044,10569,0.2580857844035017,10273893839,INR,2.8123828835473397,283.3718,INR,-6.809288296101015,0,Non-energy minerals,Neutral
GULPOLY,GULSHAN POLYOLS LTD,166.42,INR,1.2348683009915453,31575,0.26437040491582386,10269316669,INR,36.945276945276945,4.5045,INR,21.723504296600552,0.182204676586699,Consumer non-durables,Neutral
JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD,4.23,INR,4.962779156327548,3163006,0.3039138203120777,10260209618,INR,,-11.1662,INR,-104.53912661195778,0,Producer manufacturing,Neutral
BARBEQUE,BARBEQUE NATION HOSP. LTD,254.5,INR,-2.415644171779145,34719,0.23138009673992582,10178584668,INR,,-10.0764,INR,-181.6997483925077,0,Consumer services,Buy
HEXATRADEX,HEXA TRADEX LTD,174.47,INR,-4.342343330226432,25310,6.539544738133994,10118066722,INR,,-4.2072,INR,-184.20631267137685,0,Distribution services,Neutral
GANESHIN,GANESH INFRAWORLD LTD,256.95,INR,8.784928027095681,560800,2.326584799203452,10090793971.4,INR,21.91396455558019,11.7254,INR,,0,Industrial services,Neutral
MAMATA,MAMATA MACHINERY LTD,406.5,INR,-0.7204786909268504,332568,0.36660322328813666,10080585270,INR,23.164373023335326,17.5485,INR,,0,Producer manufacturing,Neutral
SWELECTES,SWELECT ENERGY SYS LTD,738.35,INR,11.188916497251725,987555,65.29893676108863,10051015680,INR,88.84757469646102,8.3103,INR,-79.68454736800933,0.452454566020662,Producer manufacturing,Neutral
KUANTUM,KUANTUM PAPERS LTD,113.89,INR,-0.5761676123963305,29464,0.5402689609394196,10022228201,INR,11.160434305424898,10.2048,INR,-43.23760575366696,2.61210274270788,Process industries,Neutral
REMUS,REMUS PHARMACEUTICALS L,883.7,INR,4.087161366313316,5200,3.270440251572327,10004616000,INR,30.109028960817717,29.35,INR,,0.117785630153121,Health technology,Neutral
OSWALAGRO,OSWAL AGRO MILLS LTD,73.28,INR,-1.3329742830214015,72058,0.09187879109350272,9957536540,INR,7.7771292119925715,9.4225,INR,3005.6361239288067,0,Finance,Neutral
VALIANTORG,VALIANT ORGANICS LTD,368.55,INR,5.000000000000003,11243,0.6739599568397074,9938835940,INR,199.84275024400824,1.8442,INR,,0,Process industries,Neutral
CHEMFAB,CHEMFAB ALKALIS LTD,683.4,INR,-0.24085833150864572,6210,0.36337251827102557,9882226852,INR,,-3.7004,INR,-130.01135442011355,0.181686046511628,Process industries,Neutral
LIKHITHA,LIKHITHA INFRASTRUC LTD,247.2,INR,-0.6630500301386401,35496,0.7186676222986188,9826995431,INR,14.753716778771837,16.7551,INR,-0.8286426241928166,0.602167804094741,Industrial services,Neutral
MVGJL,MANOJ VAIBHAV GEM N JEW L,201.15,INR,0.37425149700598803,74659,0.29767771589698444,9806124182.25,INR,9.678071217902147,20.7841,INR,21.669671708893357,0,Retail trade,Neutral
NCLIND,NCL INDUSTRIES LTD,215.69,INR,-0.429323238851448,44521,0.2682923742678922,9786114804,INR,30.05420318530801,7.1767,INR,-56.72072028608818,1.61774901779524,Non-energy minerals,Neutral
INDOFARM,INDO FARM EQUIPMENT LTD,198.41,INR,-1.5628100813653532,258230,0.6410776798067358,9684799980,INR,32.31696392214349,6.1395,INR,,0,Producer manufacturing,Neutral
THEMISMED,THEMIS MEDICARE LTD.,101.4,INR,-3.667110013300398,112070,0.1631291688403637,9682619855,INR,,-0.9856,INR,-118.13631679670249,0.475285171102662,Health technology,Neutral
SANDESH,SANDESH LTD,1274.9,INR,-0.015685044310235912,2753,0.14973512166998446,9637386211,INR,11.396548764964173,111.8672,INR,-58.89607836653108,0.196355639333962,Consumer services,Neutral
BIRLAMONEY,ADITYA BIRLA MONEY LTD,170.66,INR,0.3528166529460157,56813,0.6555661329871628,9623517111,INR,13.17390230346446,12.9544,INR,22.227464004679867,0,Finance,Neutral
COOLCAPS,COOL CAPS INDUSTRIES LTD,84.1,INR,1.6314199395770324,72500,0.8630952380952381,9565900000,INR,81.14627556927826,1.0364,INR,204.82352941176467,0,Producer manufacturing,Neutral
XCHANGING,XCHANGING SOLUTIONS LTD,85.68,INR,-0.011669973159051121,45159,0.37560290341817854,9556210057,INR,18.10536102952053,4.7323,INR,58.31855742531198,2.33154581487526,Technology services,Neutral
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,244.3,INR,-2.4555799560790486,89354,1.9912109853768982,9538344685,INR,10.550910410116437,23.1544,INR,-33.20736973585146,0.999600159936026,Process industries,Neutral
SAFEENTP,SAFE ENTER RETAIL FIX LTD,203.4,INR,0.3700962250185048,252000,2.2764227642276422,9444397264.05,INR,,,,,0,Producer manufacturing,Neutral
CREATIVE,CREATIVE NEWTECH LTD,622.25,INR,-0.9234933524400851,6530,0.7809510141599694,9431238435,INR,19.227322728564896,32.3628,INR,-5.886800573470857,0.079611495900008,Distribution services,Neutral
KOTHARIPET,KOTHARI PETROCHEM LTD,162.35,INR,1.3737121448641827,36963,0.5517886892499507,9424250184,INR,14.515494519249682,11.1846,INR,3.1913421351269093,1.09272556977833,Process industries,Neutral
VAKRANGEE,VAKRANGEE LTD,8.7,INR,0.5780346820809125,558413,0.4541306958366195,9423768214,INR,130.43478260869566,0.0667,INR,16.6083916083916,0.574712643678161,Retail trade,Neutral
GICHSGFIN,GIC HOUSING FINANCE LTD,173.22,INR,-0.8585164835164836,86538,0.9998994762365547,9399703172,INR,7.2394899507253285,23.9271,INR,-18.70655386810723,2.57805786307648,Finance,Neutral
ARROWGREEN,ARROW GREENTECH LTD,550.2,INR,-11.358144030932817,428529,5.73034564282505,9354521751,INR,15.413837154575406,35.6952,INR,33.70591231907944,0.32258064516129,Process industries,Neutral
TNPETRO,TAMILNADU PETROPRODUCTS L,104.45,INR,0.009574875526623053,200494,2.362727883380275,9353433530,INR,11.96051712489551,8.7329,INR,58.12163899400679,1.15429011158138,Process industries,Neutral
ZUARIIND,ZUARI INDUSTRIES LTD,291.95,INR,-7.214365167646589,207262,0.4274947022602177,9345334938,INR,,-20.0914,INR,-108.245172765166,0.318674314850223,Process industries,Neutral
BESTAGRO,BEST AGROLIFE LTD,379.65,INR,-3.3108366229466446,64033,0.25456601172228915,9306553920,INR,13.100866144449428,28.979,INR,84.99910625367073,0.76219512195122,Process industries,Neutral
SVLL,SHREE VASU LOGISTICS LTD,799.95,INR,-1.1186650185414035,408,0.32260615165651935,9275994000,INR,420.23009035511666,1.9036,INR,-29.841889949507976,0,Transportation,Neutral
HILINFRA,HIGHWAY INFRASTRUCTURE L,120.44,INR,-5.000788767944473,2636454,,9250527115.36,INR,,,,,0,Transportation,Neutral
GANDHITUBE,GANDHI SPL. TUBES LTD,759.55,INR,-0.190538764783186,10645,0.28212501490796815,9218507227,INR,13.99248747759415,54.2827,INR,21.86474314937791,1.71368310044819,Non-energy minerals,Neutral
ACLGATI,ALLCARGO GATI LTD,61.98,INR,-0.9745965809234807,139625,0.8214689777425297,9215753707,INR,51.3547104151131,1.2069,INR,1.2669911058902594,0,Transportation,Buy
ABCOTS,A B COTSPIN INDIA LTD,418,INR,1.7155371699720188,3000,0.32967032967032966,9187042039,INR,,,,,0,Consumer non-durables,Neutral
SILVERTUC,SILVER TOUCH TECHNO LTD,725.25,INR,0.16573441060700858,16593,1.0500436648061662,9181677718,INR,40.138915792677864,18.0685,INR,25.919034377983603,0.0690560044195843,Technology services,Neutral
DISHTV,DISH TV INDIA LTD.,4.96,INR,0.40485829959513303,972747,0.4541965155980973,9151033012,INR,,-3.1535,INR,70.80254800659222,0,Communications,Neutral
FOCE,FOCE INDIA LTD,1780,INR,-4.81283422459893,100,0.06578947368421052,9149769750,INR,60.488255763375385,29.4272,INR,0.08570845520712234,0,Consumer durables,Neutral
SKMEGGPROD,SKM EGG PROD-ROLL SETT,340.2,INR,-2.0020164194152352,73298,1.359838224926719,9135193795,INR,23.08631921824104,14.736,INR,-37.700815097913214,0.720564922899553,Process industries,Neutral
ADSL,ALLIED DIGITAL SERV. LTD,160.67,INR,-0.5385662993685804,95881,0.17488394998677623,9124375579,INR,28.742397137745975,5.59,INR,-33.293556085918866,0.927643784786642,Technology services,Strong buy
SUYOG,SUYOG TELEMATICS LTD,875.25,INR,2.777125410991073,87687,7.6628041107382545,9103250616,INR,23.13786758874473,37.8276,INR,-40.822066963070505,0.148332740002373,Industrial services,Neutral
DENTA,DENTA WATER N INFRA SOL L,337.95,INR,-0.8217168011738845,1132903,2.269350271253644,9094020000,INR,,,,,0,Industrial services,Strong buy
JAYBARMARU,JAYBHARATMARU-,81.25,INR,-2.787748265135198,51122,0.08265503720867139,9084339802,INR,17.30785616905249,4.6944,INR,88.42417917636669,0.834127740705434,Distribution services,Neutral
PRIMESECU,PRIME SECURITIES LTD,272.7,INR,0.9439200444197712,19773,0.25375994127317597,9052945799,INR,25.43772095930151,10.7203,INR,43.12817089452603,0.557103064066852,Finance,Neutral
TAC,TAC INFOSEC LTD,851.55,INR,-1.206566506177863,31300,1.4080071974808817,9032891220,INR,62.298356122292205,13.6689,INR,125.59290983809478,0,Technology services,Neutral
DHUNINV,DHUNSERI INVESTMENTS LTD,1437.4,INR,-2.5623644251626865,2160,1.0095816779621407,9011020194,INR,9.025339894400886,159.2627,INR,34.64945320194961,0.16915894174166,Process industries,Neutral
UNITEDPOLY,UNITED POLYFAB GUJ. LTD.,38.35,INR,-2.018395503321408,8972,0.018158385158535736,8983236670,INR,44.335260115606935,0.865,INR,168.55013970816515,0,Process industries,Neutral
MACPOWER,MACPOWER CNC MACHINES LTD,852.9,INR,-4.990531357914678,8079,0.7751722285122142,8980770340,INR,32.91474352047668,25.9124,INR,-1.1478905746319563,0.16709368385875,Producer manufacturing,Neutral
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,252.7,INR,-1.0377912668885865,17685,0.43589926869486556,8954794113,INR,39.140670982931134,6.4562,INR,-24.876368671530464,0.976371802382347,Producer manufacturing,Neutral
ANUHPHR,ANUH PHARMA LTD,88.37,INR,-0.011314777098880862,37097,0.606064071544216,8926951562,INR,19.193762081622904,4.6041,INR,-20.185490162087206,1.40339059166947,Health technology,Neutral
SARLAPOLY,SARLA PERF. FIBERS LTD,102.62,INR,-2.8587656190836768,69718,0.6740265151771497,8876368980,INR,12.579371889480008,8.1578,INR,57.67520971046426,2.82220131702728,Process industries,Neutral
ELIN,ELIN ELECTRONICS LTD,180.54,INR,1.6668543754927239,43825,0.3411270385891935,8854238691,INR,27.152955331628814,6.649,INR,98.89915941248614,0,Electronic technology,Neutral
SNOWMAN,SNOWMAN LOGISTICS LTD.,52.22,INR,-1.0984848484848453,134884,0.790009441410542,8827259211,INR,140.30091348737238,0.3722,INR,-44.055313392454536,1.89286390308537,Commercial services,Neutral
SASTASUNDR,SASTASUNDAR VENTURES LTD,271.55,INR,-2.091220479538493,7104,0.6208541988935792,8821051037,INR,,-31.0462,INR,-355.0142513327255,0,Retail trade,Neutral
KRYSTAL,KRYSTAL INTEGRATED SER L,616.05,INR,-1.171091682040598,5712,0.26673640167364016,8741551768.8,INR,17.347364034173786,35.5126,INR,,0.239750659314313,Commercial services,Strong buy
SBC,SBC EXPORTS LTD,18.81,INR,2.6186579378068764,13557563,1.842569300126188,8723800800,INR,55.20986204872321,0.3407,INR,18.710801393728232,0.18193231441048,Distribution services,Neutral
EVERESTIND,EVEREST INDUSTRIES LTD,569.45,INR,3.658869573131887,51705,4.5229493426174585,8686695465,INR,,-11.309,INR,-210.7140759305308,0.455290475323256,Distribution services,Neutral
AVADHSUGAR,AVADH SUG & ENERGY LTD,428.2,INR,-1.4499424626006931,14881,0.4889693560364599,8683990033,INR,12.101480608521907,35.3841,INR,-38.20677201849042,2.30520977408944,Process industries,Neutral
BGRENERGY,BGR ENERGY SYSTEMS LTD,112.36,INR,-6.491344873501995,267197,0.862629545199939,8661551966,INR,,-134.7481,INR,-28.249688294136128,0,Industrial services,Neutral
JITFINFRA,JITF INFRALOGISTICS LTD,293.3,INR,-12.578241430700443,201333,8.387931357722255,8640300223,INR,14.38612496750492,20.3877,INR,47.99863526815527,0,Transportation,Neutral
TVTODAY,TV TODAY NETWORK LTD,148.01,INR,2.592361544326596,150341,1.8402402064228045,8628082418,INR,28.955708584396273,5.1116,INR,-69.18551026928618,5.87828492392808,Consumer services,Buy
THEINVEST,THE INVEST TRUST OF IND L,157.05,INR,-3.5615597175314604,15315,0.6832203926677046,8523317551,INR,20.878200526441734,7.5222,INR,21.862394090106434,0,Finance,Neutral
SELAN,SELAN EXPLO. TECH LTD,519.4,INR,-7.150518412584912,220986,5.877459180986707,8504399893,INR,13.172711133654577,39.43,INR,31.06416925659393,0,Energy minerals,Neutral
KRISHIVAL,KRISHIVAL FOODS LTD,380,INR,-0.1314060446780552,10462,0.780862815345574,8494448805,INR,,,,,,Process industries,Neutral
JINDALPHOT,JINDAL PHOTO LTD,838.5,INR,1.4580434388045198,523,0.45845021037873773,8463119387.999999,INR,3.8070305434178553,220.2504,INR,-14.916196952131807,0,Finance,Neutral
PVSL,POPULAR VEHICLES N SER L,116.71,INR,-1.9984885380804513,48503,1.5136705645173874,8454785824.000001,INR,,-1.473,INR,-112.22071963694592,0.421052631578947,Retail trade,Neutral
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,129.75,INR,-1.059935946316903,103754,1.3683422002885575,8443445081,INR,16.473889361486016,7.8761,INR,-42.516512790570374,0,Process industries,Neutral
MEGASOFT,MEGASOFT LTD,112.93,INR,-1.3539482879105496,120591,0.6391500683719014,8420850455,INR,6.771357989159111,16.6776,INR,,0,Technology services,Neutral
ORICONENT,ORICON ENTERPRISES LTD,51.37,INR,-3.837514039685519,617852,0.8308798799158217,8397341472,INR,5.794698251551043,8.865,INR,363.94180447979903,0.935103796521414,Producer manufacturing,Neutral
INDOBORAX,INDO BORAX & CHEMICAL LTD,257.25,INR,-2.055968018275263,17764,0.23203050200564534,8375490040.000001,INR,21.334914618874244,12.0577,INR,-9.197912509130884,0.383141762452107,Process industries,Neutral
CHEMCON,CHEMCON SPECIAL CHEM LTD,223.98,INR,-1.638048394888243,21210,0.06854771596489555,8357293788.999999,INR,32.19953996549741,6.956,INR,36.6010761556891,0,Process industries,Neutral
BODALCHEM,BODAL CHEMICALS LTD,65.85,INR,-0.36314117113029065,180604,0.35417875590309367,8355128564.000001,INR,28.405659563454403,2.3182,INR,844.6617766911165,0,Process industries,Strong buy
MUKKA,MUKKA PROTEINS LTD,26.69,INR,-4.54220314735336,637663,2.500382313660322,8352000000,INR,17.380828340713727,1.5356,INR,-44.15796938070475,0,Consumer non-durables,Neutral
BLAL,BEML LAND ASSETS LTD,203.7,INR,1.8092762894841943,49584,1.095019146934503,8322653324.999999,INR,,-1.0488,INR,-11.752797016515713,0,Finance,Neutral
KAMDHENU,KAMDHENU LTD,29.37,INR,-0.6091370558375625,326569,0.31989158309448573,8303612265,INR,12.307756778275992,2.3863,INR,21.131979695431465,0.677736360555744,Non-energy minerals,Neutral
PPL,PRAKASH PIPES LTD,320.15,INR,-7.644598297995096,343635,7.756472473647383,8292493635.999999,INR,9.215309820356866,34.7411,INR,-7.301447535187769,0.519180847995385,Producer manufacturing,Neutral
NDTV,NDTV LTD,125.48,INR,-2.4792103831506833,28581,1.385174594712482,8284557898.999999,INR,,-37.1825,INR,-307.3410676920717,0,Consumer services,Neutral
SGIL,SYNERGY GREEN IND. LTD,542.55,INR,2.1270588235294032,108648,4.104214594122913,8272761750,INR,46.36664302257014,11.7013,INR,40.91330579607171,0,Non-energy minerals,Neutral
DMCC,DMCC SPECIALITY CHEMICALS,343.25,INR,3.295215167017752,204591,0.7144176593935564,8272575706,INR,30.682661279509436,11.1871,INR,184.04468706360288,0.301477238468496,Process industries,Neutral
OWAIS,OWAIS METAL & MINERAL,464.6,INR,2.5267571444334207,10500,0.43768236765318885,8239353653.7,INR,17.969375481046292,25.8551,INR,,0.44135495972636,Process industries,Neutral
WANBURY,WANBURY LTD,251.95,INR,1.042711048726687,18293,0.4271799769748288,8219248772.000001,INR,19.96434231378764,12.62,INR,-19.974635383639825,0,Health technology,Neutral
TREL,TRANSINDIA REAL ESTATE L,33.28,INR,0.5438066465256789,29798,0.32488184082992166,8166919701,INR,14.799003913198149,2.2488,INR,-77.81767247331769,1.50421179302046,Finance,Neutral
NGLFINE,NGL FINE CHEM LTD,1373.2,INR,3.857207684162759,2413,0.7942725477287689,8158698099,INR,40.643211677967955,33.7867,INR,-50.36666735220925,0.132515523247009,Health technology,Neutral
TEMBO,TEMBO GLOBAL IND LTD,574.75,INR,4.996346364632815,27929,1.5203923874226986,8146789980,INR,12.049266247379455,47.7,INR,265.4948355656358,0.365363536719035,Producer manufacturing,Neutral
KRITI,KRITI INDUSTRIES IND LTD,152.27,INR,-2.001544600334654,22933,0.6544918006586871,8115183868,INR,,-2.4039,INR,-142.73372086822033,0.12987012987013,Producer manufacturing,Neutral
20MICRONS,20 MICRONS LTD,228.65,INR,-0.5956003825754301,57648,0.3379441496408816,8103545161,INR,13.145790932192671,17.3934,INR,4.002009076721616,0.544306553450904,Process industries,Neutral
ZEEMEDIA,ZEE MEDIA CORPORATION LTD,12.56,INR,-2.635658914728681,939920,0.9006287210989755,8080538993,INR,,-1.8865,INR,-15.290594634235774,0,Consumer services,Neutral
SHIVALIK,SHIVALIK RASAYAN LTD,515.05,INR,0.881402409166574,41229,0.8580383473152092,8076787112,INR,53.64768868612378,9.6006,INR,25.479996340395505,0.0975039001560062,Process industries,Neutral
SARVESHWAR,SARVESHWAR FOODS LTD,8.38,INR,1.5757575757575852,5055732,1.0566596915627438,8075231827,INR,28.513099693773395,0.2939,INR,-9.318111693921631,0,Process industries,Neutral
RUBYMILLS,THE RUBY MILLS LTD,240.7,INR,-0.18660584698321253,22050,0.7103897317271974,8069071771,INR,19.01954896723928,12.6554,INR,-0.9020719465021201,0.725238292581848,Process industries,Neutral
AMBIKCO,AMBIKA COTTON MILL LTD.,1409.1,INR,-0.1629587643474693,2995,0.3331850038936478,8062231116,INR,13.416486158387087,105.0275,INR,-5.6959968106655925,2.48535416296822,Process industries,Neutral
DREAMFOLKS,DREAMFOLKS SERVICES LTD,152.78,INR,0.7119314436387689,373216,2.3928136602516963,8046412988,INR,11.945269741985927,12.79,INR,-4.266467065868266,1.32406487917908,Transportation,Strong buy
COFFEEDAY,COFFEE DAY ENTERPRISE LTD,37.96,INR,-0.3674540682414713,2071026,1.3422539277933487,8040240915,INR,,-2.7444,INR,82.02244246906463,0,Consumer services,Neutral
STEL,STEL HOLDINGS LTD,441.05,INR,1.320928095566276,11064,2.2859504132231403,8032714714,INR,50.43972507176268,8.7441,INR,22.858708480863246,0,Finance,Neutral
NINSYS,NINTEC SYSTEMS LTD,422.8,INR,-2.4232633279483036,1919,0.5215099056988375,8031333600,INR,27.820365191643365,15.1975,INR,52.10733338004062,0,Technology services,Neutral
SATIA,SATIA INDUSTRIES LTD,80.09,INR,-0.024965672200719036,26393,0.3356350780812859,8001000214,INR,8.078963826739566,9.9134,INR,-44.338012352610896,1.49981252343457,Process industries,Neutral
